BLOCK,LOT,CONDO,LOCATION,res,comm,exempt,ACREAGE,sq_footage,story_design,house_type,garage,SALES DATE,SALE PRICE,PRICE CD,land_price,improv_price,assesed_value,num_structures,year_built,units,roof_type,roof_material,foundation,heat_src,heat_sys,elec,ac_type,ac_area,4_fixbath,3_fixbath,2_fixbath,1_fixbath,HotTub,fireplace,bedrooms,bathrooms,basmt_area,finbasmt_area,firstfloor_area,upper_area,half_area,attic_area,interior_cond,ext_cond,overall_cond,view
10,2,0,75 S OCEAN AVE,1,0,0,0.12,1768,4,1,0,9/25/2003,1400000,A,1169600,237100,1406700,1,1962,2,1,1,1,2,4,1,1,1768,0,2,2,2,0,0,6,3,884,208,884,884,0,0,1,1,1,0
10,5,0,4 DIVISION AVE,1,0,0,0.13,1768,4,1,1,00/00/0000,0,,1132500,167600,1300100,1,1959,2,1,1,1,3,3,1,90,1768,0,2,0,1,0,0,6,2,0,0,884,884,0,0,2,2,2,0
10,6,0,12 DIVISION AVE,1,0,0,0.09,784,1,3,0,11/24/1993,170000,A,648000,78600,726600,1,1950,1,2,4,2,2,4,1,90,784,0,1,0,1,0,1,2,1,0,0,784,0,0,0,2,2,2,0
10,7,0,11 S 1ST ST,1,0,0,0.09,1344,3,5,0,00/00/0000,0,,662400,140700,803100,1,1955,1,2,4,2,2,3,1,2,1344,0,2,1,1,0,1,4,2.5,768,384,960,0,768,0,2,2,2,0
10,8,0,16 DIVISION AVE,1,0,0,0.16,1676,4,2,1,00/00/0000,0,,752400,162000,914400,1,1955,1,2,4,1,1,6,1,90,1676,0,3,0,1,0,1,4,3,0,0,1260,300,960,0,2,2,2,0
10,9,0,19 S 1ST ST,1,0,0,0.18,1584,4,2,1,00/00/0000,0,,828000,140800,968800,1,1936,1,2,4,2,1,6,1,90,1584,0,2,0,1,0,1,4,2,0,0,936,1008,0,0,2,2,2,0
10,10,0,24 DIVISION AVE,1,0,0,0.13,3094,4,8,1,4/17/2003,680000,A,630000,577700,1207700,1,2004,1,6,4,1,2,3,1,2,3094,0,4,1,0,0,1,5,4.5,1591,1000,1591,1503,0,0,1,1,1,0
10,12,0,28 DIVISION AVE,1,0,0,0.11,2160,4,1,1,1/30/2004,1,Z,684000,182900,866900,1,1970,2,2,4,2,1,3,1,90,2160,0,2,0,1,0,0,6,2,0,0,1248,1248,0,0,2,2,2,0
10,13,0,25 S 1ST ST,1,0,0,0.11,1824,4,7,0,1/30/2001,1,Z,720000,158700,878700,1,1960,2,2,4,2,1,6,1,90,1824,0,2,0,1,0,0,6,2,0,0,912,912,0,0,2,2,2,0
10,14,0,34 DIVISION AVE,1,0,0,0.13,1000,4,5,0,12/2/2005,895000,A,749700,194800,944500,2,1925,1,2,4,2,90,90,1,90,1000,0,2,0,1,0,0,3,2,0,0,616,384,0,0,2,2,2,0
10,15,0,29 S 1ST ST,1,0,0,0.13,1768,4,8,1,8/30/1996,326500,A,623700,186200,809900,1,1987,1,6,4,1,2,3,1,2,1768,0,2,1,1,0,0,3,2.5,904,904,904,864,0,0,2,2,2,0
10,16,0,38 DIVISION AVE,1,0,0,0.09,1060,4,5,1,00/00/0000,0,,496800,102300,599100,1,1950,1,2,4,2,90,90,1,90,1060,0,2,0,1,0,0,3,2,0,0,730,330,0,400,2,2,2,0
10,18,1,44 DIVISION AVE APT42A,1,0,0,0.06,768,1,10,0,7/27/1992,80000,Z,296100,93500,389600,1,1955,1,2,4,2,1,6,1,90,768,0,1,0,1,0,0,3,1,0,0,768,0,0,0,2,2,2,0
10,18,1,44 DIVISION AVE APT42B,1,0,0,0.06,768,1,10,0,2/13/2001,1,Z,296100,95300,391400,1,1955,1,2,4,2,1,6,1,90,768,0,1,0,1,0,0,3,1,0,0,768,0,0,0,2,2,2,0
10,19,0,37 S 1ST ST,1,0,0,0.13,1200,4,1,0,12/15/1995,175000,A,676200,108000,784200,1,1949,2,2,4,2,2,90,1,90,1200,0,2,0,1,0,0,4,2,0,0,600,600,0,0,2,2,2,0
10,23,0,43 S 1ST ST,1,0,0,0.16,576,4,8,0,00/00/0000,0,,706200,176200,882400,2,1960,1,1,1,6,2,3,1,90,576,0,1,0,1,0,0,2,1,0,0,576,576,0,0,2,2,2,0
10,24,0,18 S LONG BEACH BLVD,1,0,0,0.18,840,2,5,0,4/16/1997,160000,Z,644400,141200,785600,2,1950,2,2,4,2,90,90,1,90,840,0,2,0,1,0,0,3,2,0,0,840,0,0,720,2,2,2,0
11,1,0,1 DIVISION AVE,1,0,0,0.18,4176,4,8,1,12/29/1997,1,Z,1150000,632100,1782100,1,1995,1,6,4,1,2,3,1,2,4176,2,2,1,0,0,0,5,4.5,2688,1520,2088,2088,0,0,1,1,1,0
11,3,0,15 N OCEAN AVE,1,0,0,0.27,3910,4,8,1,4/21/2004,100,Z,1600000,388700,1988700,1,1985,1,2,4,2,2,3,1,2,3910,0,2,0,1,0,1,3,2,0,0,2450,1460,0,0,2,2,2,0
11,5,0,13 DIVISION AVE,1,0,0,0.09,1408,4,1,0,5/10/1999,325000,A,729000,114900,843900,1,1954,2,2,4,2,1,6,1,90,1408,0,2,0,1,0,0,4,2,0,0,704,704,0,0,2,2,2,0
11,6,0,14 N 1ST ST,1,0,0,0.13,2190,5,8,0,6/10/2005,1,Z,850500,192300,1042800,1,1970,2,2,4,2,1,6,1,90,2190,0,2,2,1,0,1,4,3,0,0,1092,732,732,0,2,2,2,0
11,7,0,15 DIVISION AVE,1,0,0,0.09,1440,4,1,1,3/16/1992,1,Z,691200,134200,825400,1,1950,2,2,4,2,1,6,1,90,1440,0,2,0,1,0,0,4,2,0,0,720,720,0,0,2,2,2,0
11,8,0,18 N 1ST ST,1,0,0,0.09,1536,4,1,0,5/4/1999,284000,Z,691200,137600,828800,1,1950,2,2,4,2,2,3,1,90,1536,0,2,0,1,0,0,6,2,0,0,768,768,0,0,2,2,2,0
11,9,0,17 DIVISION AVE,1,0,0,0.09,1668,4,5,0,12/12/2003,700000,A,691200,124400,815600,1,1950,1,2,4,2,1,6,1,1,1668,0,2,0,1,0,0,5,2,0,0,888,780,0,0,2,2,2,0
11,10,0,22 N 1ST ST,1,0,0,0.09,1824,4,80,0,00/00/0000,0,,648000,151800,799800,1,1950,2,2,4,2,2,3,1,90,1824,0,2,0,1,0,0,6,2,0,0,912,912,0,0,2,2,2,0
11,11,0,19 DIVISION AVE,1,0,0,0.09,2016,4,8,0,2/27/2003,1,Z,572400,327800,900200,1,2000,1,6,4,1,2,3,1,2,2016,0,2,1,1,0,0,4,2.5,1008,0,1008,1008,0,0,1,1,1,0
11,12,0,26 N 1ST ST,1,0,0,0.13,1924,3,5,1,3/18/2005,965000,A,756000,174800,930800,1,1947,2,2,4,2,2,4,1,1,962,0,2,2,1,0,1,4,3,0,0,1392,0,1064,0,2,2,2,0
11,13,0,27 DIVISION AVE,1,0,0,0.09,1790,4,1,0,11/8/2003,643000,A,648000,138500,786500,1,1950,1,1,1,2,2,4,1,1,1790,0,2,0,1,0,1,4,2,0,0,958,832,0,0,2,2,2,0
11,14,0,32 N 1ST ST,1,0,0,0.13,2972,4,8,0,00/00/0000,0,,623700,316100,939800,1,1987,1,2,4,2,1,3,1,1,2972,0,3,1,1,1,0,5,3.5,0,0,1524,1448,0,0,2,2,2,0
11,15,0,35 DIVISION AVE,1,0,0,0.09,1248,4,1,0,00/00/0000,0,,615600,137600,753200,1,1950,2,2,4,2,1,6,1,90,1248,0,2,0,1,0,0,4,2,0,0,624,624,0,0,2,2,2,0
11,17,0,37 DIVISION AVE,1,0,0,0.09,1824,4,1,0,12/16/1996,225000,A,615600,148700,764300,1,1950,2,2,4,2,1,6,1,90,1824,0,2,0,1,0,0,6,2,0,0,912,912,0,0,2,2,2,0
11,18,0,40 N 1ST ST,1,0,0,0.13,1696,4,1,0,5/29/1998,204000,A,674100,176400,850500,1,1960,2,2,4,2,2,4,1,90,1696,0,2,0,1,0,1,4,2,0,0,976,720,0,0,2,2,2,0
11,19,0,41 DIVISION AVE,1,0,0,0.13,1536,4,1,0,00/00/0000,0,,674100,127400,801500,1,1950,2,2,4,2,90,90,1,90,1536,0,2,0,1,1,0,4,2,0,0,768,768,0,0,2,2,2,0
11,20,0,46 N 1ST ST,1,0,0,0.13,1872,4,7,0,10/30/2002,212500,Z,579600,162500,742100,1,1953,1,2,4,2,1,6,1,90,1872,0,1,0,1,0,1,5,1,0,0,1392,480,0,0,2,2,2,0
11,21,0,45 DIVISION AVE,1,0,0,0.09,1824,4,1,0,11/12/2004,1,Z,577800,202600,780400,1,1960,2,2,4,2,1,6,1,2,1824,0,2,2,1,0,0,6,3,0,0,912,912,0,0,2,2,2,0
12,1,0,103 N OCEAN AVE,1,0,0,0.09,1760,4,1,0,00/00/0000,0,,900000,170400,1070400,1,1963,2,2,4,1,2,1,1,90,1760,0,2,0,1,0,0,6,2,0,0,880,880,0,0,2,2,2,0
12,2,0,107 N OCEAN AVE,1,0,0,0.09,1800,4,1,0,4/7/2005,1760000,A,1035000,233200,1268200,1,1960,2,2,4,1,2,3,1,2,1800,0,2,0,1,0,0,6,2,900,350,900,900,0,0,2,2,2,0
12,4,0,111 N OCEAN AVE,1,0,0,0.13,3212,4,8,1,00/00/0000,0,,1050000,498600,1548600,1,1980,1,2,4,1,2,3,1,2,3212,0,2,0,1,0,1,3,2,1564,1000,1648,1564,0,0,2,2,2,0
12,5,0,2 N 2ND ST,1,0,0,0.13,3792,4,8,1,11/4/1998,1,Z,1132500,710100,1842600,1,2005,1,6,4,1,2,3,1,2,3792,0,3,1,1,0,0,4,3.5,1776,1200,2016,1776,0,0,1,1,1,0
12,6,0,10 N 2ND ST,1,0,0,0.11,1800,4,5,0,00/00/0000,0,,720000,179900,899900,1,1950,1,2,4,2,2,3,1,90,1800,0,2,0,1,0,1,3,2,780,78,1020,780,0,0,2,2,2,0
12,7,0,15 N 1ST ST,1,0,0,0.11,1680,4,1,1,1/29/2003,220000,Z,810000,185800,995800,1,1960,2,2,4,6,1,6,1,90,1680,0,2,0,2,0,0,3,2,240,0,960,720,0,0,2,2,2,0
12,8,0,16 N 2ND ST,1,0,0,0.11,1760,4,2,0,00/00/0000,0,,768000,170000,938000,1,1960,2,2,4,2,2,3,1,90,1760,0,2,0,1,0,1,6,2,0,0,910,850,0,0,2,2,2,0
12,9,0,19 N 1ST ST,1,0,0,0.11,1318,3,5,1,5/20/1998,260000,A,678000,125000,803000,1,1960,1,2,4,2,1,6,1,90,1319,0,1,1,1,0,1,3,1.5,0,0,879,0,879,0,2,2,2,0
12,10,0,22 N 2ND ST,1,0,0,0.11,2494,4,8,0,8/31/2001,667500,Z,636000,433500,1069500,1,2001,1,6,4,1,2,3,1,2,2494,0,3,1,2,0,0,4,3.5,1159,643,1275,1219,0,0,1,1,1,0
12,11,0,23 N 1ST ST,1,0,0,0.11,1944,4,8,1,5/23/2005,1,Z,636000,177800,813800,1,1950,1,2,4,2,2,4,1,90,2224,0,1,0,1,0,0,4,1,0,0,1384,840,0,0,2,2,2,0
12,12,0,26 N 2ND ST,1,0,0,0.11,1536,4,5,1,00/00/0000,0,,636000,134200,770200,1,1960,1,2,4,2,2,4,1,90,1536,0,2,0,1,0,0,4,2,0,0,768,768,0,0,2,2,2,0
12,13,0,27 N 1ST ST,1,0,0,0.11,1440,4,5,0,00/00/0000,0,,636000,109000,745000,1,1950,1,2,4,2,2,3,1,90,1440,0,2,0,1,0,0,4,2,0,0,720,720,0,0,2,2,2,0
12,15,0,31 N 1ST ST,1,0,0,0.11,1622,4,7,1,12/31/2003,1,Z,594000,128400,722400,1,1950,1,2,4,2,1,6,1,90,1622,0,1,0,1,0,0,3,1,0,0,1334,288,0,0,2,2,2,0
12,17,0,35 N 1ST ST,1,0,0,0.11,1632,4,1,0,10/7/2000,1,Z,684000,143500,827500,1,1960,2,1,1,2,2,4,1,90,1632,0,2,0,1,0,0,6,2,0,0,816,816,0,0,2,2,2,0
12,19,0,39 N 1ST ST,1,0,0,0.11,1536,3,5,0,00/00/0000,0,,552000,138800,690800,1,1950,1,2,4,2,2,4,1,90,1536,0,2,0,1,0,1,4,2,0,0,1152,0,768,0,2,2,2,0
12,21,0,47 N 1ST ST,1,0,0,0.11,1536,4,1,0,6/27/2002,425000,A,642000,154600,796600,1,1960,2,2,4,2,3,1,1,90,1536,0,2,0,1,0,0,5,2,0,0,768,768,0,0,2,2,2,0
13,1,0,123 N 2ND ST,1,0,0,0.11,1664,1,4,1,5/6/1996,212000,A,350000,195200,545200,1,1980,1,2,4,1,2,4,1,90,1664,1,1,0,1,0,1,3,2,1664,700,1664,0,0,0,2,2,2,0
13,2,0,208 N CENTRAL AVE,1,0,0,0.11,1632,4,5,0,00/00/0000,0,,350000,158800,508800,1,1960,1,2,4,2,1,6,1,90,1632,0,1,1,1,0,0,3,1.5,0,0,816,816,0,0,2,2,2,0
13,3,0,212 N CENTRAL AVE,1,0,0,0.11,1254,1,3,0,00/00/0000,0,,350000,125300,475300,1,1975,1,2,4,2,2,4,1,90,1254,0,2,0,1,0,0,3,2,0,0,1254,0,0,0,2,2,2,0
13,4,0,216 N CENTRAL AVE,1,0,0,0.11,1840,4,5,1,3/19/2005,1,Z,350000,158300,508300,1,1970,1,2,4,2,2,3,1,2,1840,0,2,0,1,0,1,4,2,0,0,1000,840,0,0,2,2,2,0
13,5,0,115 N 2ND ST,1,0,0,0.11,1248,1,4,1,2/14/2000,280000,A,350000,155100,505100,1,1977,1,2,4,1,1,6,1,90,1248,0,2,0,1,0,1,3,2,1152,576,1248,0,0,0,2,2,2,0
13,6,0,112 N 3RD ST,1,0,0,0.13,648,1,3,0,10/2/1995,128500,A,367500,73500,441000,1,1935,1,2,4,2,2,4,1,90,648,0,1,0,1,0,0,2,1,0,0,648,0,0,0,2,2,2,0
13,7.01,0,111 N 2ND ST,1,0,0,0.11,1068,1,4,1,00/00/0000,0,,350000,168600,518600,1,1988,1,2,4,2,1,6,1,90,1068,0,2,0,1,0,0,3,2,1068,564,1068,0,0,0,2,2,2,0
13,8,0,110 N 3RD ST,1,0,0,0.06,612,1,3,0,9/12/1992,90000,A,280000,74400,354400,1,1950,1,2,4,2,2,3,1,90,612,0,1,0,1,0,0,2,1,0,0,612,0,0,0,2,2,2,0
13,10,0,108 N 3RD ST,1,0,0,0.06,924,1,3,1,6/26/2003,411500,A,295800,119900,415700,1,1940,1,2,4,2,2,4,1,2,924,0,1,0,1,0,0,3,1,0,0,924,0,0,0,2,2,2,0
14,1,0,304 N CENTRAL AVE,1,0,0,0.08,1572,4,1,0,1/22/1996,148500,A,383300,161000,544300,1,1968,2,2,4,2,2,3,1,90,1572,0,2,0,1,0,0,4,2,0,0,852,720,0,0,2,2,2,0
14,2,0,308 N CENTRAL AVE,1,0,0,0.1,1216,3,5,0,9/9/1997,112500,A,332500,121400,453900,1,1959,1,2,4,2,2,4,1,90,1216,0,2,0,1,0,0,4,2,0,0,864,0,704,0,2,2,2,0
14,3.01,0,126 N 4TH ST,1,0,0,0.17,1344,3,5,0,00/00/0000,0,,397100,100000,497100,1,1932,1,2,4,2,2,4,1,90,1344,0,1,0,1,0,1,4,1,0,0,896,0,896,0,2,2,2,0
14,5,0,119 N 3RD ST,1,0,0,0.07,1428,3,5,0,12/20/1996,160000,A,315100,122700,437800,1,1971,1,2,4,1,1,6,1,90,1428,0,1,1,1,0,0,4,1.5,0,0,952,0,952,0,2,2,2,0
14,7,0,113 N 3RD ST,1,0,0,0.13,1664,4,8,0,1/24/2002,1,Z,367500,194500,562000,1,1988,1,6,4,1,1,6,1,90,1664,0,2,0,1,0,0,4,2,1232,800,1232,432,0,0,2,2,2,0
14,8.01,0,116 N 4TH ST,1,0,0,0,1260,1,4,0,3/30/2001,300000,A,353500,171300,524800,1,1987,1,6,4,1,2,3,1,2,1260,0,2,0,1,0,0,3,2,364,220,1260,0,0,0,2,2,2,0
14,9,0,111 N 3RD ST,1,0,0,0.06,1002,3,5,0,7/7/2001,233000,A,280000,87000,367000,1,1924,1,2,4,2,1,6,1,90,1002,0,1,0,1,0,1,3,1,0,0,696,0,612,0,2,2,2,0
14,10.01,0,110 N 4TH ST,1,0,0,0.11,1232,1,3,0,12/15/1998,228000,A,350000,135800,485800,1,1987,1,2,4,2,1,6,1,90,1232,0,2,0,1,0,0,3,2,168,168,1232,0,0,0,2,2,2,0
14,11,0,109 N 3RD ST,1,0,0,0.06,1840,4,2,0,4/8/2005,1,Z,322000,185500,507500,1,1945,2,1,1,2,2,4,1,90,1840,0,2,0,1,0,0,4,2,0,0,960,880,0,0,2,2,2,0
15,1,0,400 N CENTRAL AVE,1,0,0,0.11,720,1,3,1,11/29/2005,0,Z,350000,62900,412900,1,1946,1,2,4,2,2,4,1,90,720,0,1,0,1,0,1,2,1,0,0,720,0,0,0,2,2,2,0
15,2,0,408 N CENTRAL AVE,1,0,0,0.11,1056,1,4,0,00/00/0000,0,,350000,110200,460200,1,1984,1,6,4,1,1,6,1,90,1056,0,2,0,1,0,0,3,2,0,0,1056,0,0,0,2,2,2,0
15,3,0,410 N CENTRAL AVE,1,0,0,0.11,1056,1,4,0,2/24/1993,200000,A,350000,143900,493900,1,1984,1,6,4,1,2,3,1,2,1056,0,2,0,1,0,0,3,2,72,72,1056,0,0,0,2,2,2,0
15,4,0,416 N CENTRAL AVE,1,0,0,0.11,1056,1,4,0,00/00/0000,0,,350000,117900,467900,1,1986,1,6,4,1,2,3,1,2,1056,0,2,0,1,0,0,3,2,120,0,1056,0,0,0,2,2,2,0
16,1,0,125 N 5TH ST,1,0,0,0.19,2128,4,8,0,00/00/0000,0,,406900,184700,591600,1,1960,1,2,4,2,2,3,1,2,2128,0,2,1,1,0,1,4,2.5,0,0,1456,672,0,0,2,2,2,0
16,2,0,510 N CENTRAL AVE,1,0,0,0.05,1624,4,8,1,12/19/2000,369000,Z,315900,270500,586400,1,2000,1,6,4,1,2,3,1,2,1624,0,2,0,1,0,0,4,2,840,0,840,784,0,0,1,1,1,0
16,3,0,518 N CENTRAL AVE,1,0,0,0.08,2112,4,2,0,4/16/2001,270000,A,382400,194200,576600,1,1956,2,2,4,2,2,3,1,2,2112,0,3,0,1,0,0,4,3,0,0,900,900,0,900,2,2,2,0
16,4,0,509 DREXEL AVE,1,0,0,0.07,1696,4,8,1,00/00/0000,0,,320300,195100,515400,1,1988,1,2,4,1,1,6,1,2,1696,0,2,0,1,0,0,3,2,456,0,912,784,0,0,2,2,2,0
16,5,0,118 N 6TH ST,1,0,0,0.11,2016,4,1,0,2/5/1993,145370,A,409500,192000,601500,1,1975,2,2,4,2,2,3,1,2,2016,0,2,0,0,0,0,4,2,0,0,1008,1008,0,0,2,2,2,0
17,1,0,125 N 6TH ST,1,0,0,0.14,1408,4,1,1,12/4/1992,165000,A,422600,156700,579300,1,1970,2,2,4,2,2,4,1,90,1408,0,2,0,1,0,0,6,2,0,0,704,704,0,0,2,2,2,0
17,2,0,610 N CENTRAL AVE,1,0,0,0.21,2704,4,2,1,8/7/1991,25000,Z,415600,210400,626000,1,1950,1,2,4,2,2,1,1,90,2704,0,2,0,1,0,1,5,2,0,0,1352,1352,0,0,2,2,2,0
17,3,0,124 N 7TH ST,1,0,0,0.09,1536,4,1,0,1/8/2002,320000,A,377300,123900,501200,1,1950,2,2,4,2,90,90,1,90,1536,0,2,0,1,0,0,4,2,0,0,768,768,0,0,2,2,2,0
17,4,0,118 N 7TH ST,1,0,0,0.12,984,1,3,0,00/00/0000,0,,365300,98700,464000,1,1962,1,2,4,2,2,3,1,90,984,0,1,0,1,0,1,3,1,0,0,984,0,0,0,2,2,2,0
17,5.02,0,113 N 6TH ST,1,0,0,0.11,1608,4,8,1,11/26/2001,1,Z,350000,148700,498700,1,1950,1,2,4,1,2,3,1,2,1920,0,2,0,1,0,0,3,2,0,0,960,960,0,0,2,2,2,0
17,6,0,112 N 7TH ST,1,0,0,0.12,1976,4,1,1,7/5/2005,1,Z,412600,160400,573000,1,1955,2,2,4,2,1,6,1,90,1976,0,2,2,1,0,1,6,3,0,0,988,988,0,0,2,2,2,0
19,1,0,15 N 2ND ST,1,0,0,0.34,2436,4,2,0,12/27/1991,1,Z,2002500,210200,2212700,1,1952,1,2,4,2,2,3,1,2,2436,0,3,0,1,0,0,5,3,918,0,1198,1238,0,0,2,2,2,0
19,3,0,213 N OCEAN AVE,1,0,0,0.11,2702,4,8,1,12/22/2003,1276000,A,1150000,431000,1581000,1,2005,1,6,4,1,2,3,1,2,2702,0,3,1,1,0,0,4,3.5,1225,350,1351,1351,0,0,1,1,1,0
19,4,0,4 N 3RD ST,1,0,0,0.11,1848,4,1,0,9/4/2002,1,Z,1150000,161100,1311100,1,1960,2,1,1,2,1,6,1,90,1848,0,2,0,1,0,0,6,2,0,0,924,924,0,0,4,4,4,0
19,6,0,12 N 3RD ST,1,0,0,0.13,1400,1,3,0,00/00/0000,0,,756000,193200,949200,1,1975,1,2,4,2,2,3,1,2,1400,0,2,1,2,0,1,3,2.5,952,480,1400,0,0,0,2,2,2,0
19,7,0,19 N 2ND ST,1,0,0,0.11,1000,1,80,1,00/00/0000,0,,678000,92900,770900,1,1970,1,2,4,6,3,90,1,90,1000,0,2,0,4,0,0,1,2,0,0,1000,0,0,0,2,2,2,0
19,8,0,16 N 3RD ST,1,0,0,0.06,862,2,5,0,10/17/1994,1,Z,590400,71500,661900,1,1940,1,2,4,2,2,4,1,90,862,0,1,0,1,0,0,3,1,0,0,680,0,0,480,2,2,2,0
19,9,0,23 N 2ND ST,1,0,0,0.11,1530,3,5,0,3/28/2000,125000,Z,750000,140700,890700,1,1940,2,2,4,2,2,3,1,2,1530,0,1,1,1,0,0,4,1.5,0,0,1020,0,1020,0,2,2,2,0
19,10,0,20 N 3RD ST,0,0,0,0.09,0,,,0,5/13/2005,824500,A,653400,0,653400,2,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
19,11,0,27 N 2ND ST,1,0,0,0.11,1744,4,1,0,00/00/0000,0,,684000,147700,831700,1,1960,2,2,4,2,1,1,1,90,1744,0,2,0,1,0,1,5,2,0,0,768,976,0,0,2,2,2,0
19,14,0,30 N 3RD ST,1,0,0,0.09,1080,3,5,0,4/1/1999,229000,A,615600,113000,728600,1,1960,2,2,4,2,2,1,1,90,1080,0,2,1,4,0,0,4,2.5,0,0,720,0,720,0,2,2,2,0
19,16,0,32 N 3RD ST,1,0,0,0.06,1560,3,5,0,3/14/1997,183000,A,547200,145900,693100,1,1960,2,2,4,2,1,6,1,1,1560,0,2,0,1,0,0,5,2,0,0,960,240,720,0,2,2,2,0
19,18,0,34 N 3RD ST,1,0,0,0.09,1068,1,3,0,5/5/1995,1,Z,496800,78700,575500,1,1920,1,2,4,2,2,1,1,90,1068,0,1,1,1,0,0,0,1.5,0,0,1068,0,0,0,2,2,2,0
19,20,0,40 N 3RD ST,1,0,0,0.09,1584,4,8,1,2/9/2004,10,Z,496800,291200,788000,1,1988,1,6,4,1,2,3,1,2,1584,0,2,1,1,0,0,4,2.5,1056,792,1056,528,0,0,1,1,1,0
19,22,0,46 N 3RD ST,1,0,0,0.11,2274,4,8,0,6/16/1999,467500,Z,552000,332300,884300,1,1999,1,6,4,1,2,3,1,2,2274,0,2,1,1,0,0,4,2.5,108,108,1182,1092,0,0,1,1,1,0
20,1,0,301 N OCEAN AVE,1,0,0,0.1,1248,4,8,0,8/4/2004,0,Z,980000,120500,1100500,1,1970,1,2,4,2,2,4,1,90,1248,0,1,1,1,0,0,5,1.5,0,0,768,480,0,0,2,2,2,0
20,2,0,305 N OCEAN AVE,1,0,0,0.11,2123,4,8,0,3/26/2004,0,Z,1020000,173200,1193200,1,1952,1,6,8,1,2,4,1,90,2123,0,2,1,0,0,0,3,2.5,582,294,1352,771,0,0,2,2,2,0
20,3,0,307 N OCEAN AVE,1,0,0,0.11,2704,4,8,1,9/7/2005,1,Z,1000000,486000,1486000,1,1985,1,2,4,1,2,4,1,90,2704,0,2,0,1,0,1,5,2,1044,444,1574,1130,0,0,2,2,2,0
20,4,0,6 N 4TH ST,1,0,0,0.11,1852,3,5,1,00/00/0000,0,,1000000,201600,1201600,1,1947,1,2,4,2,2,3,1,90,1853,0,1,1,1,0,1,6,1.5,0,0,1377,0,951,0,2,2,2,0
20,5,0,15 N 3RD ST,1,0,0,0.13,2502,4,8,1,6/8/1999,575000,Z,756000,392500,1148500,1,1999,1,6,4,1,2,3,1,2,2502,0,3,1,1,0,0,3,3.5,1202,702,1300,1202,0,0,1,1,1,0
20,6,0,14 N 4TH ST,1,0,0,0.13,1718,4,8,1,2/25/1992,341000,A,756000,207100,963100,1,1986,1,2,4,1,2,3,1,2,1718,0,2,1,1,0,0,3,2.5,816,288,907,811,0,0,1,1,1,0
20,7,0,21 N 3RD ST,1,0,0,0.13,1824,4,1,1,12/21/1998,1,Z,806400,182700,989100,1,1970,2,2,4,1,2,3,1,2,1824,0,2,0,1,0,0,6,2,0,0,912,912,0,0,2,2,2,0
20,8,0,16 N 4TH ST,1,0,0,0.09,1140,4,8,1,6/27/2000,1,Z,610200,114000,724200,1,1952,1,2,4,2,1,6,1,90,1140,0,2,0,1,0,0,3,2,0,0,880,260,0,0,2,2,2,0
20,9,0,25 N 3RD ST,1,0,0,0.06,1576,4,7,1,9/8/1997,200000,A,600000,119600,719600,1,1920,1,2,4,2,1,6,1,1,1576,0,2,0,1,0,1,3,2,0,0,976,600,0,0,2,2,2,0
20,10,0,22 N 4TH ST,1,0,0,0.11,1728,4,7,0,5/5/2000,380000,A,750000,130000,880000,1,1964,1,2,4,2,2,3,1,3,864,0,2,0,1,0,1,5,2,0,0,864,864,0,0,2,2,2,0
20,11,0,27 N 3RD ST,1,0,0,0.09,1152,1,3,0,3/8/1997,1,Z,534600,141800,676400,1,1994,1,6,4,1,2,3,1,2,1152,0,2,1,1,0,0,3,2.5,144,144,1152,0,0,0,2,2,2,0
20,12,0,28 N 4TH ST,1,0,0,0.11,2109,4,8,0,9/19/1996,330000,A,594000,359500,953500,1,1992,1,6,4,1,2,3,1,2,2109,0,3,0,1,1,0,4,3,1140,144,1378,612,238,0,2,2,2,0
20,13,0,33 N 3RD ST,1,0,0,0.09,1644,4,8,0,12/30/1994,315000,A,534600,180600,715200,1,1994,1,6,4,1,2,3,1,2,1644,0,3,0,1,0,0,4,3,144,144,1152,492,0,0,1,1,1,0
20,14,0,32 N 4TH ST,1,0,0,0.06,1720,4,1,0,12/20/1994,170000,A,547200,183700,730900,1,1945,2,2,4,2,2,3,1,2,1720,0,2,0,1,0,0,6,2,0,0,920,800,0,0,2,2,2,0
20,15,0,37 N 3RD ST,1,0,0,0.1,2392,4,8,1,6/14/2002,545000,A,524400,402100,926500,1,2004,1,6,4,1,2,3,1,1,2392,0,3,0,1,0,0,4,3,1056,672,1196,1196,0,0,1,1,1,0
20,16,0,36 N 4TH ST,1,0,0,0.1,1440,1,3,1,11/1/2004,1,Z,524400,215100,739500,1,1972,1,2,4,2,2,3,1,2,1440,0,1,1,1,0,0,4,1.5,960,500,1440,0,0,0,1,1,1,0
20,17,0,41 N 3RD ST,1,0,0,0.1,1056,1,4,1,00/00/0000,0,,524400,125600,650000,1,1973,1,2,4,1,1,6,1,90,1056,0,2,0,1,0,0,3,2,960,480,1056,0,0,0,2,2,2,0
20,18,0,40 N 4TH ST,1,0,0,0.1,2861,4,8,1,10/22/2004,899000,A,581400,612700,1194100,1,2005,1,6,4,1,2,3,1,2,2861,0,3,1,1,0,1,5,3.5,1525,800,1525,1336,0,0,1,1,1,0
